"TIME","INDIC_IS","GEO","IND_TYPE","UNIT","Value","Flag and Footnotes"
"2017","Last online purchase: in the last 3 months","Germany (until 1990 former territory of the FRG)","Individuals, 15 years old or less","Percentage of individuals",":",""
"2017","Last online purchase: in the last 3 months","Germany (until 1990 former territory of the FRG)","Individuals, 16 to 24 years old","Percentage of individuals","68",""
"2017","Last online purchase: in the last 3 months","Germany (until 1990 former territory of the FRG)","Individuals, 25 to 54 years old","Percentage of individuals","79",""
"2017","Last online purchase: in the last 3 months","Germany (until 1990 former territory of the FRG)","Individuals, 55 to 74 years old","Percentage of individuals","44",""
"2017","Last online purchase: in the last 3 months","Germany (until 1990 former territory of the FRG)","Individuals, 75 years old or more","Percentage of individuals",":",""
"2017","Last online purchase: in the last 3 months","Germany (until 1990 former territory of the FRG)","Males, 16 to 24 years old","Percentage of individuals","69",""
"2017","Last online purchase: in the last 3 months","Germany (until 1990 former territory of the FRG)","Females, 16 to 24 years old","Percentage of individuals","67",""
"2017","Last online purchase: in the last 3 months","Germany (until 1990 former territory of the FRG)","Males 25 to 54 years old","Percentage of individuals","77",""
"2017","Last online purchase: in the last 3 months","Germany (until 1990 former territory of the FRG)","Females 25 to 54 years old","Percentage of individuals","81",""
"2017","Last online purchase: in the last 3 months","Germany (until 1990 former territory of the FRG)","Males 55 to 74 years old","Percentage of individuals","48",""
"2017","Last online purchase: in the last 3 months","Germany (until 1990 former territory of the FRG)","Females 55 to 74 years old","Percentage of individuals","40",""
"2017","Last online purchase: in the last 3 months","Estonia","All Individuals","Percentage of individuals","46",""
"2017","Last online purchase: in the last 3 months","Estonia","Individuals, 15 years old or less","Percentage of individuals",":",""
"2017","Last online purchase: in the last 3 months","Estonia","Individuals, 16 to 24 years old","Percentage of individuals","61",""
"2017","Last online purchase: in the last 3 months","Estonia","Individuals, 25 to 54 years old","Percentage of individuals","58",""
"2017","Last online purchase: in the last 3 months","Estonia","Individuals, 55 to 74 years old","Percentage of individuals","18",""
"2017","Last online purchase: in the last 3 months","Estonia","Individuals, 75 years old or more","Percentage of individuals",":",""
"2017","Last online purchase: in the last 3 months","Estonia","Males, 16 to 24 years old","Percentage of individuals","62",""
"2017","Last online purchase: in the last 3 months","Estonia","Females, 16 to 24 years old","Percentage of individuals","60",""
"2017","Last online purchase: in the last 3 months","Estonia","Males 25 to 54 years old","Percentage of individuals","53",""
"2017","Last online purchase: in the last 3 months","Estonia","Females 25 to 54 years old","Percentage of individuals","64",""
"2017","Last online purchase: in the last 3 months","Estonia","Males 55 to 74 years old","Percentage of individuals","17",""
"2017","Last online purchase: in the last 3 months","Estonia","Females 55 to 74 years old","Percentage of individuals","19",""
"2017","Last online purchase: in the last 3 months","Ireland","All Individuals","Percentage of individuals","44",""
"2017","Last online purchase: in the last 3 months","Ireland","Individuals, 15 years old or less","Percentage of individuals",":",""
"2017","Last online purchase: in the last 3 months","Ireland","Individuals, 16 to 24 years old","Percentage of individuals","66",""
"2017","Last online purchase: in the last 3 months","Ireland","Individuals, 25 to 54 years old","Percentage of individuals","52",""
"2017","Last online purchase: in the last 3 months","Ireland","Individuals, 55 to 74 years old","Percentage of individuals","22",""
"2017","Last online purchase: in the last 3 months","Ireland","Individuals, 75 years old or more","Percentage of individuals",":",""
"2017","Last online purchase: in the last 3 months","Ireland","Males, 16 to 24 years old","Percentage of individuals","61",""
"2017","Last online purchase: in the last 3 months","Ireland","Females, 16 to 24 years old","Percentage of individuals","69",""
"2017","Last online purchase: in the last 3 months","Ireland","Males 25 to 54 years old","Percentage of individuals","50",""
"2017","Last online purchase: in the last 3 months","Ireland","Females 25 to 54 years old","Percentage of individuals","53",""
"2017","Last online purchase: in the last 3 months","Ireland","Males 55 to 74 years old","Percentage of individuals","23",""
"2017","Last online purchase: in the last 3 months","Ireland","Females 55 to 74 years old","Percentage of individuals","22",""
"2017","Last online purchase: in the last 3 months","Greece","All Individuals","Percentage of individuals","26",""
"2017","Last online purchase: in the last 3 months","Greece","Individuals, 15 years old or less","Percentage of individuals",":",""
"2017","Last online purchase: in the last 3 months","Greece","Individuals, 16 to 24 years old","Percentage of individuals","40",""
"2017","Last online purchase: in the last 3 months","Greece","Individuals, 25 to 54 years old","Percentage of individuals","34",""
"2017","Last online purchase: in the last 3 months","Greece","Individuals, 55 to 74 years old","Percentage of individuals","7",""
"2017","Last online purchase: in the last 3 months","Greece","Individuals, 75 years old or more","Percentage of individuals",":",""
"2017","Last online purchase: in the last 3 months","Greece","Males, 16 to 24 years old","Percentage of individuals","42",""
"2017","Last online purchase: in the last 3 months","Greece","Females, 16 to 24 years old","Percentage of individuals","39",""
"2017","Last online purchase: in the last 3 months","Greece","Males 25 to 54 years old","Percentage of individuals","34",""
"2017","Last online purchase: in the last 3 months","Greece","Females 25 to 54 years old","Percentage of individuals","34",""
"2017","Last online purchase: in the last 3 months","Greece","Males 55 to 74 years old","Percentage of individuals","10",""
"2017","Last online purchase: in the last 3 months","Greece","Females 55 to 74 years old","Percentage of individuals","5",""
"2017","Last online purchase: in the last 3 months","Spain","All Individuals","Percentage of individuals","40",""
"2017","Last online purchase: in the last 3 months","Spain","Individuals, 15 years old or less","Percentage of individuals",":",""
"2017","Last online purchase: in the last 3 months","Spain","Individuals, 16 to 24 years old","Percentage of individuals","49",""
"2017","Last online purchase: in the last 3 months","Spain","Individuals, 25 to 54 years old","Percentage of individuals","49",""
"2017","Last online purchase: in the last 3 months","Spain","Individuals, 55 to 74 years old","Percentage of individuals","18",""
"2017","Last online purchase: in the last 3 months","Spain","Individuals, 75 years old or more","Percentage of individuals","3",""
"2017","Last online purchase: in the last 3 months","Spain","Males, 16 to 24 years old","Percentage of individuals","51",""
"2017","Last online purchase: in the last 3 months","Spain","Females, 16 to 24 years old","Percentage of individuals","48",""
"2017","Last online purchase: in the last 3 months","Spain","Males 25 to 54 years old","Percentage of individuals","51",""
"2017","Last online purchase: in the last 3 months","Spain","Females 25 to 54 years old","Percentage of individuals","48",""
